InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537677,22752,SET 7 BABUSHKA NESTING BOXES,18,02/09/2023 09:33,7.08,12092,United Kingdom
538674,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,06/01/2023 19:14,10.4,12000,United Kingdom
537738,AMAZONFEE,AMAZON FEE,1,11/26/2023 14:20,12.5,12142,United Kingdom
538252,23298,SPACEBOY LUNCH BOX,7,12/11/2023 14:05,2.02,12180,Ireland
538206,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,07/31/2023 09:57,3.6,12197,France
537042,84879,assorted colour bird ornament,22,09/03/2023 09:22,1.85,,Germany
538721,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,03/06/2023 18:06,2.64,12147,United Kingdom
537120,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,12/03/2023 18:34,3.85,12293,United Kingdom
539034,84991,60 TEATIME FAIRY CAKE CASES,9,12/08/2023 12:34,0.8,12293,United Kingdom
539190,47566,PARTY BUNTING,8,11/14/2023 09:37,4.5,12080,United Kingdom
537791,47566,PARTY BUNTING,18,02/28/2023 14:11,4.86,12223,Ireland
536491,84991,60 TEATIME FAIRY CAKE CASES,10,08/24/2023 12:13,0.91,12216,Belgium
C537660,23298,SPACEBOY LUNCH BOX,-4,05/20/2023 14:56,2.05,12053,Belgium
537047,23203,JUMBO BAG DOILY PATTERNS,8,06/25/2023 17:46,2.3,12252,United Kingdom
538231,22633,HAND WARMER UNION JACK,16,03/08/2023 14:01,1.89,12004,United Kingdom
537553,20728,LUNCH BAG CARS BLUE,16,05/06/2023 08:55,1.68,12280,Netherlands
537549,21754,HOME BUILDING BLOCK WORD,8,11/01/2023 11:05,5.83,12198,United Kingdom
537349,POST,POSTAGE,1,03/24/2023 17:11,18.0,12235,Italy
537466,21212,PACK OF 72 RETROSPOT CAKE CASES,1,01/23/2023 12:23,0.62,12113,United Kingdom
537227,23298,SPACEBOY LUNCH BOX,16,03/22/2023 11:23,1.85,12228,United Kingdom
536642,84991,60 TEATIME FAIRY CAKE CASES,21,04/30/2023 14:46,0.97,12173,United Kingdom
537194,21755,LOVE BUILDING BLOCK WORD,24,11/24/2023 13:14,6.12,12161,France
C538242,21931,JUMBO STORAGE BAG SUKI,-10,11/05/2023 12:07,2.05,12184,United Kingdom
538647,23355,HOT WATER BOTTLE KEEP CALM,14,11/15/2023 11:50,3.7,12060,United Kingdom
537796, 22633 ,HAND WARMER UNION JACK,24,12/18/2023 19:04,2.0,12069,United Kingdom
537924,84991,60 TEATIME FAIRY CAKE CASES,20,12/28/2023 10:12,0.8,12278,Germany
536654,22960,jam making set with jars,5,08/05/2023 11:09,4.21,12199,France
537820,21212,PACK OF 72 RETROSPOT CAKE CASES,23,05/17/2023 18:40,0.6,12208,United Kingdom
538428,22197,SMALL POPCORN HOLDER,14,04/15/2023 14:40,0.77,12069,United Kingdom
538260,22197,SMALL POPCORN HOLDER,21,12/28/2023 15:54,0.86,12030,France
537777,22197,SMALL POPCORN HOLDER,9,04/03/2023 09:49,0.86,12055,United Kingdom
536511,22423,REGENCY CAKESTAND 3 TIER,5,04/13/2023 11:39,14.15,12160,United Kingdom
538837,22748,POPPY'S PLAYHOUSE KITCHEN,14,01/21/2023 08:03,1.94,12337,Spain
537334,POST,POSTAGE,1,12/11/2023 11:21,18.0,12186,United Kingdom
538074,21931,JUMBO STORAGE BAG SUKI,8,11/15/2023 13:30,2.17,12131,France
536750,21471,TRAVEL CARD WALLET SKULL,18,10/02/2023 16:31,0.42,12094,United Kingdom
536616,22632,HAND WARMER RED POLKA DOT,1,10/11/2023 11:05,1.99,12313,Belgium
537320,23245,SET OF 3 REGENCY CAKE TINS,17,11/26/2023 19:01,4.88,12027,United Kingdom
536372, 23203 ,JUMBO BAG DOILY PATTERNS,18,09/14/2023 12:53,2.06,12067,United Kingdom
538509,AMAZONFEE,AMAZON FEE,1,10/19/2023 12:00,12.5,12302,United Kingdom
536397,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,07/10/2023 16:59,11.21,,France
537185,84406B,CREAM CUPID HEARTS COAT HANGER,12,10/29/2023 14:28,2.68,12001,United Kingdom
539155,21471,TRAVEL CARD WALLET SKULL,1,08/04/2023 09:57,0.42,12310,Australia
536613,21212,PACK OF 72 RETROSPOT CAKE CASES,15,08/11/2023 12:21,0.56,12081,  united kingdom
538184,23298,SPACEBOY LUNCH BOX,11,08/29/2023 12:06,1.99,12029,France
539190,DOT,DOTCOM POSTAGE,1,11/14/2023 09:37,15.0,12080,United Kingdom
538727,71053,WHITE METAL LANTERN,20,11/27/2023 18:49,3.6,12345,United Kingdom
536719,21929,JUMBO BAG PINK POLKADOT,15,07/23/2023 08:00,1.91,12175,Germany
538607,20728,LUNCH BAG CARS BLUE,18,12/23/2023 14:28,1.57,,Germany
536495,47566,PARTY BUNTING,5,12/21/2023 14:25,4.88,12081,United Kingdom
538218,21754,HOME BUILDING BLOCK WORD,24,11/26/2023 14:05,5.49,12038,United Kingdom
539165,22633,HAND WARMER UNION JACK,20,12/14/2023 16:10,2.09,12091,United Kingdom
537077,21212,PACK OF 72 RETROSPOT CAKE CASES,14,11/05/2023 17:36,0.61,12102,Portugal
537393,22622,BOX OF VINTAGE ALPHABET BLOCKS,19,12/26/2023 12:53,10.41,,United Kingdom
538827,22960,JAM MAKING SET WITH JARS,19,11/21/2023 09:51,3.93,12220,Netherlands
538232,21931,JUMBO STORAGE BAG SUKI,2,10/16/2023 16:30,2.27,12317,Netherlands
537176,21929,JUMBO BAG PINK POLKADOT,15,12/11/2023 11:27,2.02,12104,Australia
538607,22423,REGENCY CAKESTAND 3 TIER,7,12/23/2023 14:28,12.53,,Germany
538957,84406B,CREAM CUPID HEARTS COAT HANGER,11,02/03/2023 15:55,2.76,12143,Germany
537517, 21931 ,JUMBO STORAGE BAG SUKI,20,07/01/2023 08:13,1.9,12002,France
538267,21212,PACK OF 72 RETROSPOT CAKE CASES,14,12/07/2023 12:37,0.56,12187,United Kingdom
537449,84029E,RED WOOLLY HOTTIE WHITE HEART,7,12/24/2023 08:34,3.71,12329,Germany
536644,20725,LUNCH BAG RED RETROSPOT,13,08/29/2023 15:35,1.53,12337,Spain
539073,84991,60 TEATIME FAIRY CAKE CASES,9,07/18/2023 17:04,0.82,12100,United Kingdom
537143,22748,POPPY'S PLAYHOUSE KITCHEN,13,11/22/2023 10:29,2.33,12220,Netherlands
538750,22632,hand warmer red polka dot,16,05/15/2023 18:33,1.92,12080,UK
538441,21754,HOME BUILDING BLOCK WORD,23,07/28/2023 16:51,6.52,12297,United Kingdom
C537008,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-16,01/06/2023 12:59,3.54,12315,United Kingdom
536485,84879,ASSORTED COLOUR BIRD ORNAMENT,2,11/17/2023 17:57,1.7,12293,United Kingdom
538871,20728,LUNCH BAG CARS BLUE,23,02/25/2023 17:41,1.76,12291,United Kingdom
537002,22960,JAM MAKING SET WITH JARS,11,01/06/2023 12:16,3.94,12192,Germany
538957,21212,PACK OF 72 RETROSPOT CAKE CASES,7,02/03/2023 15:55,0.55,12143,Germany
536968,AMAZONFEE,AMAZON FEE,1,08/14/2023 19:54,12.5,12349,United Kingdom
537743,DOT,DOTCOM POSTAGE,1,09/15/2023 15:33,15.0,12197,France
536962,20727,LUNCH BAG BLACK SKULL,24,12/28/2023 10:04,1.5,12029,France
537512,84029E,RED WOOLLY HOTTIE WHITE HEART,8,03/20/2023 16:38,3.77,12025,France
537113,20728,LUNCH BAG CARS BLUE,8,12/06/2023 09:09,1.73,12145,United Kingdom
537277,22748,POPPY'S PLAYHOUSE KITCHEN,23,05/02/2023 08:09,1.95,12054,Ireland
538128,22622,  Box Of Vintage Alphabet Blocks  ,16,11/17/2023 17:30,10.42,12130,Spain
536812,22745,POPPY'S PLAYHOUSE BEDROOM,17,07/24/2023 11:16,2.02,12150,United Kingdom
537830,21212,PACK OF 72 RETROSPOT CAKE CASES,23,10/08/2023 10:19,0.52,12237,Germany
537278,84029E,  Red Woolly Hottie White Heart  ,12,06/25/2023 14:35,3.93,12307,U.K.
537148,21754,HOME BUILDING BLOCK WORD,2,06/28/2023 13:18,5.66,12033,United Kingdom
537463,23203,JUMBO BAG DOILY PATTERNS,2,03/29/2023 18:57,2.06,12006,United Kingdom
539042,22960,  Jam Making Set With Jars  ,3,12/15/2023 14:55,4.06,12218,United Kingdom
539129,23203,JUMBO BAG DOILY PATTERNS,24,11/17/2023 12:31,2.34,12202,Netherlands
536936,23355,HOT WATER BOTTLE KEEP CALM,7,03/05/2023 14:01,3.67,,United Kingdom
537129,22752,SET 7 BABUSHKA NESTING BOXES,4,03/18/2023 19:55,8.22,,United Kingdom
538434,21777,RECIPE BOX WITH METAL HEART,13,03/01/2023 12:15,6.49,12223,Ireland
537315,47566,PARTY BUNTING,7,11/19/2023 18:07,4.94,12299,United Kingdom
537897,21777,RECIPE BOX WITH METAL HEART,18,10/08/2023 08:18,6.61,12198,United Kingdom
538640,POST,POSTAGE,1,11/13/2023 17:24,18.0,12007,United Kingdom
537514,84991,60 TEATIME FAIRY CAKE CASES,7,05/21/2023 09:29,0.81,12089,United Kingdom
538756,84029E,RED WOOLLY HOTTIE WHITE HEART,12,08/27/2023 18:25,4.08,12314,UK
538382,22960,JAM MAKING SET WITH JARS,21,12/07/2023 09:54,4.3,12072,Australia
538478, 20725 ,LUNCH BAG RED RETROSPOT,3,05/08/2023 16:18,1.54,12254,United Kingdom
538043,84991,60 TEATIME FAIRY CAKE CASES,6,02/11/2023 10:35,0.78,12199,France
538995,22111,SCOTTIE DOG HOT WATER BOTTLE,9,12/08/2023 13:27,5.34,12107,Ireland
538732,22632,  Hand Warmer Red Polka Dot  ,2,04/09/2023 14:12,2.01,12024,United Kingdom
538085,20725,LUNCH BAG RED RETROSPOT,9,04/04/2023 17:53,1.62,12112,Germany
536466,47566,PARTY BUNTING,2,08/08/2023 12:33,5.14,12137,United Kingdom
536995,20725,LUNCH BAG RED RETROSPOT,15,07/05/2023 19:43,1.63,12345,United Kingdom
537064,22748,POPPY'S PLAYHOUSE KITCHEN,5,07/26/2023 11:10,2.26,12053,Belgium
536766,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,06/16/2023 14:32,3.91,12253,France
537432, 22111 ,SCOTTIE DOG HOT WATER BOTTLE,16,12/21/2023 19:49,4.49,12125,Portugal
537304,23245,SET OF 3 REGENCY CAKE TINS,20,08/21/2023 12:56,4.47,12232,Belgium
538382,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/07/2023 09:54,2.66,12072,Australia
536511,23245,SET OF 3 REGENCY CAKE TINS,1,04/13/2023 11:39,5.1,12160,United Kingdom
539050,M,MANUAL,1,12/26/2023 16:23,5.0,12203,United Kingdom
537560,84991,60 TEATIME FAIRY CAKE CASES,22,01/19/2023 15:17,0.9,12329,Germany
538041,21212,PACK OF 72 RETROSPOT CAKE CASES,15,09/29/2023 12:17,0.6,12299,United Kingdom
C538175,22748,POPPY'S PLAYHOUSE KITCHEN,-24,09/27/2023 14:05,2.09,12038,United Kingdom
537688,22625,RED KITCHEN SCALES,23,01/03/2023 13:05,9.63,12129,France
539108,20727,LUNCH BAG BLACK SKULL,9,12/04/2023 08:52,1.57,12161,France
538867,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,04/02/2023 09:55,3.9,12071,United Kingdom
538657,22748,POPPY'S PLAYHOUSE KITCHEN,21,12/03/2023 16:28,1.95,12072,Australia
538207,21777,RECIPE BOX WITH METAL HEART,22,12/14/2023 08:26,6.47,,United Kingdom
537361,20725,LUNCH BAG RED RETROSPOT,2,11/12/2023 12:56,1.53,12087,Ireland
536421,84406B,CREAM CUPID HEARTS COAT HANGER,15,11/14/2023 14:09,2.69,12245,France
538128,22749,feltcraft princess charlotte doll,8,11/17/2023 17:30,3.47,12130,Spain
538789,23298,SPACEBOY LUNCH BOX,2,04/30/2023 11:24,1.86,12255,United Kingdom
537671,23245,SET OF 3 REGENCY CAKE TINS,10,11/03/2023 12:53,4.61,12298,United Kingdom
536809,AMAZONFEE,AMAZON FEE,1,02/09/2023 11:43,12.5,12211,Portugal
536429,21931,JUMBO STORAGE BAG SUKI,12,02/01/2023 18:07,2.09,12133,Ireland
536566,22625,RED KITCHEN SCALES,20,07/31/2023 11:47,8.69,12016,United Kingdom
537275,85123A,white hanging heart t-light holder,11,10/27/2023 16:01,2.91,12054,Ireland
539114,21471,TRAVEL CARD WALLET SKULL,19,03/03/2023 10:16,0.43,12162,United Kingdom
538842,21777,RECIPE BOX WITH METAL HEART,6,04/27/2023 17:56,5.87,12098,Netherlands
538764,22625,RED KITCHEN SCALES,12,12/04/2023 10:55,7.99,12177,United Kingdom
536554,22111,SCOTTIE DOG HOT WATER BOTTLE,11,10/13/2023 14:47,5.14,12320,Germany
538037,POST,POSTAGE,1,09/05/2023 12:18,18.0,12092,United Kingdom
537921,21212,PACK OF 72 RETROSPOT CAKE CASES,16,11/17/2023 19:23,0.56,12179,United Kingdom
538997,22197,small popcorn holder,6,12/04/2023 15:28,0.77,12219,United Kingdom
537992,22423,REGENCY CAKESTAND 3 TIER,14,11/13/2023 17:44,13.18,,United Kingdom
536700,23298,SPACEBOY LUNCH BOX,15,12/21/2023 18:34,1.91,12140,United Kingdom
539064,21755,LOVE BUILDING BLOCK WORD,15,05/16/2023 16:58,5.65,12228,United Kingdom
539069,21929,JUMBO BAG PINK POLKADOT,12,01/01/2023 08:35,2.29,12294,United Kingdom
538246,22960,JAM MAKING SET WITH JARS,4,01/21/2023 19:02,4.77,12208,United Kingdom
538037,21931,JUMBO STORAGE BAG SUKI,18,09/05/2023 12:18,2.05,12092,United Kingdom
539016,22752,SET 7 BABUSHKA NESTING BOXES,19,12/28/2023 18:08,7.69,12222,United Kingdom
537804,21931,JUMBO STORAGE BAG SUKI,13,01/03/2023 16:20,2.14,12273,United Kingdom
536623,21755,LOVE BUILDING BLOCK WORD,18,10/01/2023 12:07,6.81,12190,Netherlands
538641,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,02/04/2023 09:07,4.51,12309,United Kingdom
538931,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,03/20/2023 19:42,4.04,12197,France
538957,22748,poppy's playhouse kitchen,6,02/03/2023 15:55,2.18,12143,Germany
C537008,21929,JUMBO BAG PINK POLKADOT,-1,01/06/2023 12:59,1.89,12315,United Kingdom
536898,47566,PARTY BUNTING,19,11/12/2023 15:37,5.39,12095,Germany
536375,22625,RED KITCHEN SCALES,15,09/08/2023 17:26,7.84,12079,Netherlands
538706,84879,  Assorted Colour Bird Ornament  ,10,11/11/2023 09:27,1.84,12150,United Kingdom
538916,22111,SCOTTIE DOG HOT WATER BOTTLE,9,04/27/2023 11:03,4.95,12094,United Kingdom
C537008,22745,POPPY'S PLAYHOUSE BEDROOM,-10,01/06/2023 12:59,2.29,12315,United Kingdom
537026,22111,SCOTTIE DOG HOT WATER BOTTLE,20,09/12/2023 13:15,4.54,12172,Germany
537010,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/01/2023 18:17,2.59,12144,Italy
537521,84029E,red woolly hottie white heart,22,03/23/2023 16:05,3.83,12034,Italy
537367,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,10/22/2023 11:13,4.5,12277,U.K.
537250,84029E,RED WOOLLY HOTTIE WHITE HEART,2,02/15/2023 18:42,3.53,12025,France
537897,84029E,RED WOOLLY HOTTIE WHITE HEART,24,10/08/2023 08:18,4.12,12198,United Kingdom
536839,BANK CHARGES,BANK CHARGES,1,11/27/2023 18:57,15.0,,France
539005,BANK CHARGES,BANK CHARGES,1,04/25/2023 13:39,15.0,12024,United Kingdom
537010,84406B,CREAM CUPID HEARTS COAT HANGER,12,12/01/2023 18:17,2.97,12144,Italy
537470,84991,60 TEATIME FAIRY CAKE CASES,10,05/11/2023 16:15,0.95,12190,Netherlands
536539,21471,TRAVEL CARD WALLET SKULL,13,12/16/2023 18:06,0.44,12050,Ireland
537195,22960,JAM MAKING SET WITH JARS,15,07/26/2023 11:43,4.48,12180,Ireland
537688,DOT,DOTCOM POSTAGE,1,01/03/2023 13:05,15.0,12129,France
538885,23298,spaceboy lunch box,3,08/20/2023 08:10,2.12,12119,UK
538901,21777,RECIPE BOX WITH METAL HEART,1,09/30/2023 11:19,6.49,12279,Spain
539213,84406B,CREAM CUPID HEARTS COAT HANGER,8,05/10/2023 15:39,2.87,12322,Ireland
537852,21755,LOVE BUILDING BLOCK WORD,10,01/11/2023 17:12,5.56,12166,France
538936,22197,SMALL POPCORN HOLDER,22,06/03/2023 14:58,0.78,12302,United Kingdom
537042,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,09/03/2023 09:22,4.76,,Germany
539022,21755,LOVE BUILDING BLOCK WORD,5,12/18/2023 09:49,6.65,12284,Germany
537365,22632,HAND WARMER RED POLKA DOT,18,02/02/2023 13:44,1.77,12031,Spain
539098,22748,POPPY'S PLAYHOUSE KITCHEN,18,04/24/2023 09:54,1.99,12048,Italy
537776,23355,HOT WATER BOTTLE KEEP CALM,9,11/08/2023 09:28,3.88,12228,United Kingdom
537791,20728,LUNCH BAG CARS BLUE,3,02/28/2023 14:11,1.89,12223,Ireland
538735,21755,LOVE BUILDING BLOCK WORD,1,04/28/2023 15:05,5.49,12147,United Kingdom
537205,84991,60 TEATIME FAIRY CAKE CASES,6,11/22/2023 11:36,0.91,12136,Netherlands
536495,84406B,CREAM CUPID HEARTS COAT HANGER,10,12/21/2023 14:25,2.59,12081,United Kingdom
537241,22960,JAM MAKING SET WITH JARS,9,10/19/2023 13:39,4.75,12148,United Kingdom
537852,22960,JAM MAKING SET WITH JARS,8,01/11/2023 17:12,4.12,12166,France
536575,22745,POPPY'S PLAYHOUSE BEDROOM,6,11/21/2023 13:05,2.29,12083,United Kingdom
538796,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,12/06/2023 17:18,3.93,12191,United Kingdom
538667,21471,  Travel Card Wallet Skull  ,8,07/04/2023 13:39,0.41,12193,United Kingdom
538605,22197,SMALL POPCORN HOLDER,19,03/03/2023 14:10,0.97,12217,Belgium
536458,20728,LUNCH BAG CARS BLUE,15,07/23/2023 11:27,1.67,12340,United Kingdom
C538636,22633,  Hand Warmer Union Jack  ,-3,11/09/2023 09:14,1.8,12070,United Kingdom
537304,21777,RECIPE BOX WITH METAL HEART,12,08/21/2023 12:56,6.79,12232,Belgium
538087,22625,RED KITCHEN SCALES,15,07/20/2023 14:38,8.03,12159,France
537541,22111,scottie dog hot water bottle,24,04/25/2023 16:55,5.05,12064,United Kingdom
538327,22197,SMALL POPCORN HOLDER,13,07/27/2023 15:50,0.85,12070,United Kingdom
536529,23245,SET OF 3 REGENCY CAKE TINS,11,03/02/2023 09:30,4.96,12019,France
537141,84029E,RED WOOLLY HOTTIE WHITE HEART,15,03/12/2023 17:35,3.44,12057,United Kingdom
538293,22745,POPPY'S PLAYHOUSE BEDROOM,1,12/20/2023 18:07,2.33,12171,Belgium
537588,AMAZONFEE,AMAZON FEE,1,11/01/2023 09:34,12.5,12065,United Kingdom
538522,71053,WHITE METAL LANTERN,6,11/12/2023 10:21,3.3,12164,United Kingdom
538438,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,10/31/2023 10:25,3.9,12333,United Kingdom
538744,20727,  Lunch Bag Black Skull  ,8,04/24/2023 10:45,1.88,12271,France
537067,85123A,  White Hanging Heart T-Light Holder  ,16,12/09/2023 19:03,2.32,12020,United Kingdom
536672,47566,PARTY BUNTING,21,06/10/2023 17:46,4.75,,United Kingdom
538996,84406B,CREAM CUPID HEARTS COAT HANGER,22,09/24/2023 15:52,2.78,12081,  united kingdom
536554,84991,60 teatime fairy cake cases,20,10/13/2023 14:47,0.77,12320,Germany
537587,84991,60 teatime fairy cake cases,2,04/29/2023 08:01,0.85,12247,United Kingdom
537945,21471,TRAVEL CARD WALLET SKULL,12,04/18/2023 13:55,0.44,12177,United Kingdom
536576,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,11/05/2023 12:21,4.88,12028,United Kingdom
536496,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,01/25/2023 19:07,4.26,12338,Spain
538456,71053,WHITE METAL LANTERN,23,12/13/2023 08:55,3.55,12341,United Kingdom
537522,23203,JUMBO BAG DOILY PATTERNS,13,12/25/2023 11:36,2.19,,United Kingdom
536711,84406B,CREAM CUPID HEARTS COAT HANGER,13,02/12/2023 12:53,2.63,12226,United Kingdom
539201,84991,60 TEATIME FAIRY CAKE CASES,22,11/11/2023 16:14,0.79,12160,United Kingdom
537582,21777,RECIPE BOX WITH METAL HEART,2,01/15/2023 18:42,5.6,12233,United Kingdom
538834,21471,TRAVEL CARD WALLET SKULL,1,11/20/2023 16:06,0.4,12213,U.K.
536954,21931,jumbo storage bag suki,14,12/29/2023 15:35,2.22,12136,Netherlands
538264,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,08/08/2023 11:25,2.77,12088,Australia
538628,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,07/19/2023 18:29,3.54,12195,Italy
537643,20725,LUNCH BAG RED RETROSPOT,19,11/07/2023 16:01,1.81,12340,United Kingdom
537326,22625,  Red Kitchen Scales  ,17,05/31/2023 15:29,8.85,12226,United Kingdom
538219,84406B,CREAM CUPID HEARTS COAT HANGER,4,12/06/2023 15:21,3.02,12336,United Kingdom
538737,22632,HAND WARMER RED POLKA DOT,17,08/18/2023 17:36,1.74,12134,United Kingdom
537582,22625,RED KITCHEN SCALES,6,01/15/2023 18:42,8.61,12233,United Kingdom
537365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,02/02/2023 13:44,2.83,12031,Spain
536452,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,07/27/2023 18:11,3.8,12081,United Kingdom
538680,20728,LUNCH BAG CARS BLUE,23,12/31/2023 19:04,1.74,12208,United Kingdom
536466,22752,SET 7 BABUSHKA NESTING BOXES,12,08/08/2023 12:33,7.27,12137,United Kingdom
536839,22111,SCOTTIE DOG HOT WATER BOTTLE,5,11/27/2023 18:57,4.8,,France
539074,21471,TRAVEL CARD WALLET SKULL,19,04/03/2023 15:44,0.42,12067,United Kingdom
538441,22745,poppy's playhouse bedroom,2,07/28/2023 16:51,2.38,12297,United Kingdom
536910,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,12/11/2023 13:40,10.65,12205,United Kingdom
538437,84991,60 TEATIME FAIRY CAKE CASES,23,09/17/2023 15:24,0.79,12118,France
537941,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,11/19/2023 11:58,4.64,12154,Portugal
538024,22111,SCOTTIE DOG HOT WATER BOTTLE,18,12/26/2023 09:45,4.56,12237,Germany
536911,22748,POPPY'S PLAYHOUSE KITCHEN,5,04/09/2023 10:29,2.04,12307,United Kingdom
538231,22748,POPPY'S PLAYHOUSE KITCHEN,20,03/08/2023 14:01,2.25,12004,United Kingdom
536688,22633,HAND WARMER UNION JACK,24,06/06/2023 12:13,2.05,12072,Australia
538816,22423,REGENCY CAKESTAND 3 TIER,10,12/16/2023 10:51,13.45,12093,United Kingdom
537781,22633,HAND WARMER UNION JACK,11,12/17/2023 18:42,1.8,12334,United Kingdom
538756,84879,ASSORTED COLOUR BIRD ORNAMENT,20,08/27/2023 18:25,1.76,12314,UK
538270,22632,HAND WARMER RED POLKA DOT,16,12/13/2023 17:20,1.94,12135,United Kingdom
538222,21754,HOME BUILDING BLOCK WORD,6,12/19/2023 19:30,6.39,12334,United Kingdom
536642,23203,JUMBO BAG DOILY PATTERNS,17,04/30/2023 14:46,2.27,12173,United Kingdom
536563,22197,  Small Popcorn Holder  ,6,11/19/2023 16:43,0.83,12309,United Kingdom
536453,20728,LUNCH BAG CARS BLUE,14,12/22/2023 18:59,1.78,12294,United Kingdom
537978,23203,JUMBO BAG DOILY PATTERNS,7,05/19/2023 15:03,2.35,,Ireland
538176,47566,PARTY BUNTING,24,11/22/2023 15:48,4.49,12235,Italy
536378,22632,hand warmer red polka dot,1,10/04/2023 12:51,1.83,12001,United Kingdom
537033,22625,RED KITCHEN SCALES,19,08/12/2023 16:21,8.17,12139,Netherlands
538061,DOT,DOTCOM POSTAGE,1,08/07/2023 08:01,15.0,12225,U.K.
538759,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,12/22/2023 12:46,3.76,12149,Australia
536907,DOT,DOTCOM POSTAGE,1,06/11/2023 15:43,15.0,12106,United Kingdom
537858,23355,HOT WATER BOTTLE KEEP CALM,4,01/20/2023 18:56,4.18,12033,United Kingdom
536834,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,11/16/2023 16:42,4.46,12075,United Kingdom
536992,23203,JUMBO BAG DOILY PATTERNS,6,11/13/2023 13:40,1.91,12001,United Kingdom
537321,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,08/23/2023 09:01,3.7,12027,United Kingdom
539073,21754,HOME BUILDING BLOCK WORD,3,07/18/2023 17:04,5.42,12100,United Kingdom
537219,47566,PARTY BUNTING,17,11/14/2023 15:00,5.45,12077,United Kingdom
538858,23298,SPACEBOY LUNCH BOX,5,03/22/2023 19:23,2.02,12025,France
538086,47566,PARTY BUNTING,18,04/13/2023 13:40,5.03,12091,United Kingdom
538761,84991,60 TEATIME FAIRY CAKE CASES,13,05/26/2023 18:30,0.79,12159,France
537869,21755,LOVE BUILDING BLOCK WORD,4,03/23/2023 16:14,5.41,12111,  united kingdom
537485,22423,REGENCY CAKESTAND 3 TIER,8,08/09/2023 14:12,12.87,12002,France
538777,21777,RECIPE BOX WITH METAL HEART,16,08/07/2023 09:03,5.48,12328,  united kingdom
536368,20728,LUNCH BAG CARS BLUE,15,06/14/2023 18:06,1.66,12046,Germany
537231,22960,JAM MAKING SET WITH JARS,9,04/27/2023 19:39,4.39,12086,United Kingdom
539085, 22622 ,BOX OF VINTAGE ALPHABET BLOCKS,4,12/06/2023 13:17,10.2,12060,United Kingdom
538335,20728,LUNCH BAG CARS BLUE,2,02/01/2023 11:44,1.62,12288,United Kingdom
537409,22197,SMALL POPCORN HOLDER,23,04/16/2023 11:46,0.9,12144,Italy
538478,71053,WHITE METAL LANTERN,19,05/08/2023 16:18,3.44,12254,United Kingdom
537479,84406B,CREAM CUPID HEARTS COAT HANGER,21,05/09/2023 11:27,2.95,12043,Netherlands
537509,23203,  Jumbo Bag Doily Patterns  ,14,12/31/2023 13:15,2.29,,United Kingdom
538094,84029E,red woolly hottie white heart,1,11/05/2023 08:23,3.78,12070,United Kingdom
537592,23203,JUMBO BAG DOILY PATTERNS,9,12/28/2023 12:46,2.3,12280,Netherlands
537776,21212,PACK OF 72 RETROSPOT CAKE CASES,3,11/08/2023 09:28,0.6,12228,United Kingdom
537999,20728,LUNCH BAG CARS BLUE,12,12/17/2023 08:46,1.79,12319,United Kingdom
536954,20728,LUNCH BAG CARS BLUE,9,12/29/2023 15:35,1.63,12136,Netherlands
538873,22745,poppy's playhouse bedroom,10,12/05/2023 10:29,2.28,12033,United Kingdom
537120,22745,  Poppy'S Playhouse Bedroom  ,2,12/03/2023 18:34,2.01,12293,United Kingdom
537879,22625,red kitchen scales,22,12/03/2023 15:13,8.48,12349,United Kingdom
536835,21929,jumbo bag pink polkadot,5,10/07/2023 10:24,2.19,12152,Germany
538096,22752,  Set 7 Babushka Nesting Boxes  ,16,05/20/2023 16:22,8.55,12039,United Kingdom
C538914,84879,ASSORTED COLOUR BIRD ORNAMENT,-16,08/30/2023 08:23,1.75,12167,United Kingdom
